team1,team2,toss_winner,venue,winner,team1_matches_played,team1_wins,team1_win_percentage,team1_recent_form,team1_total_runs,team1_balls_faced,team1_strike_rate,team1_wickets,team1_balls_bowled,team1_economy,team2_matches_played,team2_wins,team2_win_percentage,team2_recent_form,team2_total_runs,team2_balls_faced,team2_strike_rate,team2_wickets,team2_balls_bowled,team2_economy,win_percentage_diff,recent_form_diff,strike_rate_diff,economy_diff,wickets_diff
Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,90,50,55.55555555555556,2,15511,10896,142.3549926578561,537,10690,8.666604303086997,196,93,47.44897959183674,3,31590,23442,134.75812643972358,1162,23351,8.141921116868657,8.106575963718818,-1,7.596866218132504,0.5246831862183399,-625
Lucknow Super Giants,Mumbai Indians,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,58,30,51.72413793103448,1,10242,7144,143.36506159014556,344,6934,8.820882607441591,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,-2.788497448026895,-1,8.058057208655867,0.9209214981586777,-1363
Delhi Capitals,Punjab Kings,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Delhi Capitals,267,118,44.19475655430712,1,41696,31401,132.7855800770676,1576,31610,8.098576399873458,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,-0.8810010214504587,-1,-3.237904530993319,-0.18782761712152052,68
Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Royal Challengers Bangalore,196,93,47.44897959183674,3,31590,23442,134.75812643972358,1162,23351,8.141921116868657,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,-1.4399092970521465,-1,-1.6012131115746229,-0.023428770264525056,-426
Punjab Kings,Rajasthan Royals,Rajasthan Royals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Rajasthan Royals,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,235,114,48.51063829787234,2,37361,27922,133.80488503688846,1345,28194,8.071504575441583,-3.4348807221147624,0,2.2185995711724615,0.21489944155339558,163
Chennai Super Kings,Delhi Capitals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,267,118,44.19475655430712,1,41696,31401,132.7855800770676,1576,31610,8.098576399873458,12.154449794899229,1,2.3353279670186,-0.2203241655139747,-12
Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,"Eden Gardens, Kolkata",Lucknow Super Giants,58,30,51.72413793103448,1,10242,7144,143.36506159014556,344,6934,8.820882607441591,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,0.5877742946708437,-1,9.57965942150986,0.8587407357100627,-1201
Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,196,93,47.44897959183674,3,31590,23442,134.75812643972358,1162,23351,8.141921116868657,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,-7.063655787224633,1,-0.5488779417661078,0.24196000758574332,-545
Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,90,50,55.55555555555556,2,15511,10896,142.3549926578561,537,10690,8.666604303086997,-6.666666666666671,2,-5.9956531065578815,-0.5012544159538148,1051
Chennai Super Kings,Gujarat Titans,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,90,50,55.55555555555556,2,15511,10896,142.3549926578561,537,10690,8.666604303086997,0.7936507936507908,0,-7.23408461376988,-0.7883520687275132,1027
Mumbai Indians,Lucknow Super Giants,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,58,30,51.72413793103448,1,10242,7144,143.36506159014556,344,6934,8.820882607441591,2.788497448026895,1,-8.058057208655867,-0.9209214981586777,1363
Gujarat Titans,Mumbai Indians,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,90,50,55.55555555555556,2,15511,10896,142.3549926578561,537,10690,8.666604303086997,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,1.0429201764941851,0,7.047988276366397,0.7666431938040832,-1170
Gujarat Titans,Chennai Super Kings,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,90,50,55.55555555555556,2,15511,10896,142.3549926578561,537,10690,8.666604303086997,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,-0.7936507936507908,0,7.23408461376988,0.7883520687275132,-1027
Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,-7.460317460317462,2,1.238431507211999,0.28709765277369836,24
Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Kolkata Knight Riders,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,196,93,47.44897959183674,3,31590,23442,134.75812643972358,1162,23351,8.141921116868657,3.687384044526894,-1,-0.9727242710878841,-0.17977924513712829,383
Delhi Capitals,Punjab Kings,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,267,118,44.19475655430712,1,41696,31401,132.7855800770676,1576,31610,8.098576399873458,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,-0.8810010214504587,-1,-3.237904530993319,-0.18782761712152052,68
Gujarat Titans,Mumbai Indians,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,90,50,55.55555555555556,2,15511,10896,142.3549926578561,537,10690,8.666604303086997,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,1.0429201764941851,0,7.047988276366397,0.7666431938040832,-1170
Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,235,114,48.51063829787234,2,37361,27922,133.80488503688846,1345,28194,8.071504575441583,58,30,51.72413793103448,1,10242,7144,143.36506159014556,344,6934,8.820882607441591,-3.2134996331621366,1,-9.560176553257094,-0.7493780320000081,1001
Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,-3.813131313131308,-2,-0.3358549432372797,0.12105412986179687,-80
Chennai Super Kings,Gujarat Titans,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,90,50,55.55555555555556,2,15511,10896,142.3549926578561,537,10690,8.666604303086997,0.7936507936507908,0,-7.23408461376988,-0.7883520687275132,1027
Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,196,93,47.44897959183674,3,31590,23442,134.75812643972358,1162,23351,8.141921116868657,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,-7.063655787224633,1,-0.5488779417661078,0.24196000758574332,-545
Rajasthan Royals,Delhi Capitals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,235,114,48.51063829787234,2,37361,27922,133.80488503688846,1345,28194,8.071504575441583,267,118,44.19475655430712,1,41696,31401,132.7855800770676,1576,31610,8.098576399873458,4.315881743565221,1,1.0193049598208574,-0.027071824431875058,-231
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,-2.2474747474747474,2,2.573937382662507,0.20320801540165334,43
Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,58,30,51.72413793103448,1,10242,7144,143.36506159014556,344,6934,8.820882607441591,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,6.648380355276899,-1,7.341576982084632,0.5344785904466125,-1164
Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,196,93,47.44897959183674,3,31590,23442,134.75812643972358,1162,23351,8.141921116868657,90,50,55.55555555555556,2,15511,10896,142.3549926578561,537,10690,8.666604303086997,-8.106575963718818,1,-7.596866218132504,-0.5246831862183399,625
Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Delhi Capitals,267,118,44.19475655430712,1,41696,31401,132.7855800770676,1576,31610,8.098576399873458,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,-12.154449794899229,-1,-2.3353279670186,0.2203241655139747,12
Mumbai Indians,Rajasthan Royals,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,235,114,48.51063829787234,2,37361,27922,133.80488503688846,1345,28194,8.071504575441583,6.001997081189032,0,1.5021193446012262,-0.17154346615866967,362
Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,58,30,51.72413793103448,1,10242,7144,143.36506159014556,344,6934,8.820882607441591,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,2.835249042145591,-3,7.0057220388473525,0.6555327203084094,-1244
Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Kolkata Knight Riders,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,267,118,44.19475655430712,1,41696,31401,132.7855800770676,1576,31610,8.098576399873458,6.941607082056514,1,0.9998220915680918,-0.1364345281419297,-31
Gujarat Titans,Punjab Kings,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,90,50,55.55555555555556,2,15511,10896,142.3549926578561,537,10690,8.666604303086997,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,10.47979797979798,0,6.331508049795161,0.38020028609201795,-971
Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,196,93,47.44897959183674,3,31590,23442,134.75812643972358,1162,23351,8.141921116868657,8.900226757369609,-1,0.36278160436262397,-0.2636688825091733,402
Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,235,114,48.51063829787234,2,37361,27922,133.80488503688846,1345,28194,8.071504575441583,0.37825059101654546,2,2.5544545144097413,0.09384531169159871,243
Mumbai Indians,Delhi Capitals,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai Indians,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,267,118,44.19475655430712,1,41696,31401,132.7855800770676,1576,31610,8.098576399873458,10.317878824754253,1,2.5214243044220837,-0.19861529059054472,131
Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,58,30,51.72413793103448,1,10242,7144,143.36506159014556,344,6934,8.820882607441591,90,50,55.55555555555556,2,15511,10896,142.3549926578561,537,10690,8.666604303086997,-3.8314176245210803,-1,1.010068932289471,0.15427830435459455,-193
